Online,Booking,Location,Cuisines,Restaurant_Type,Rating,Price
1,0,45,1352,2,3.6,6.214608098422191
0,1,6,1785,0,4.0,6.907755278982137
1,0,1,2080,2,3.6,5.521460917862246
1,0,9,1111,2,3.7,5.0106352940962555
1,0,35,47,4,3.1,5.991464547107982
0,0,58,2180,4,4.0,6.684611727667927
0,0,8,2161,2,3.8,5.298317366548036
1,0,5,1648,2,3.6,6.1092475827643655
1,0,86,1931,2,3.3,5.298317366548036
1,0,44,1820,2,3.8,6.309918278226516
1,0,75,1903,2,3.7,5.991464547107982
0,0,40,1809,4,3.3,5.298317366548036
1,1,6,1485,0,4.1,7.003065458786462
1,0,0,1031,4,3.5,5.991464547107982
1,0,12,37,4,4.3,7.313220387090301
1,0,31,88,2,3.8,6.551080335043404
0,0,2,1820,2,3.2,5.703782474656201
1,0,31,1485,2,3.6,4.605170185988092
1,0,78,1594,4,3.9,6.214608098422191
1,0,0,308,2,3.2,5.703782474656201
1,0,22,1485,2,3.5,5.703782474656201
1,0,0,48,2,3.6,5.703782474656201
1,0,19,1840,4,3.9,5.521460917862246
1,0,80,2017,4,3.8,5.298317366548036
1,0,86,2080,2,3.3,5.991464547107982
0,0,76,2077,4,3.6,6.551080335043404
1,0,0,707,2,3.8,5.991464547107982
1,0,8,966,3,4.9,5.991464547107982
0,0,64,308,4,3.5,5.703782474656201
1,0,0,251,2,3.5,6.214608098422191
1,0,67,270,4,2.9,5.521460917862246
1,0,68,196,2,4.1,6.551080335043404
1,0,27,1089,4,3.8,5.298317366548036
1,0,29,989,2,3.1,5.521460917862246
1,0,83,518,2,4.2,6.214608098422191
0,1,51,180,4,4.4,7.438383530044307
1,0,24,1673,2,3.1,6.214608098422191
0,1,60,913,0,4.0,7.696212639346407
1,0,0,2196,2,3.2,5.521460917862246
1,0,45,804,2,3.9,6.309918278226516
1,0,87,1021,2,3.5,5.298317366548036
0,0,2,1124,4,4.0,7.003065458786462
1,1,44,1824,0,3.9,6.551080335043404
1,0,31,350,2,3.5,5.521460917862246
1,1,35,59,4,3.9,6.620073206530356
1,0,22,294,4,3.6,6.802394763324311
1,0,3,1485,4,4.1,5.991464547107982
0,0,35,505,1,3.9,6.1092475827643655
0,0,6,711,0,3.5,6.551080335043404
1,0,48,1062,2,3.9,5.703782474656201
1,0,29,406,2,3.6,5.703782474656201
1,0,14,308,4,2.8,6.214608098422191
0,0,55,1545,4,3.8,5.857933154483459
0,0,31,436,1,4.2,6.214608098422191
0,0,46,436,1,4.1,5.857933154483459
0,0,44,189,4,3.5,5.298317366548036
1,0,27,583,1,4.0,6.476972362889683
0,0,55,1626,4,3.2,5.703782474656201
1,0,0,308,2,3.8,6.214608098422191
0,0,18,728,4,3.3,5.521460917862246
1,0,29,100,2,3.5,5.991464547107982
1,0,63,975,3,4.0,6.1092475827643655
1,0,35,212,2,3.8,6.214608098422191
1,0,32,1797,4,4.2,5.991464547107982
1,0,45,2080,4,3.4,6.551080335043404
0,0,0,1840,4,3.4,5.521460917862246
1,0,22,966,2,3.8,6.684611727667927
1,0,55,1485,2,2.8,6.214608098422191
1,0,40,1460,2,3.7,5.703782474656201
1,0,0,2080,2,3.7,6.214608098422191
0,1,19,908,6,4.4,7.090076835776092
1,0,47,260,2,3.7,5.703782474656201
1,0,29,990,2,4.1,6.214608098422191
0,0,27,498,1,3.9,6.551080335043404
0,0,45,1313,2,3.4,5.703782474656201
1,0,78,988,3,4.2,5.991464547107982
1,1,46,1276,2,4.5,7.313220387090301
0,0,0,1545,4,3.0,5.991464547107982
1,0,86,55,2,3.1,5.991464547107982
1,0,1,493,4,3.1,5.991464547107982
1,1,43,436,1,4.0,6.551080335043404
1,1,31,1728,2,4.3,6.907755278982137
1,0,0,1545,2,3.1,5.991464547107982
1,0,45,1184,2,4.0,6.214608098422191
1,0,35,421,4,4.2,6.214608098422191
1,0,47,308,2,4.0,6.476972362889683
0,0,54,1421,4,4.2,5.991464547107982
0,0,8,1843,4,2.8,6.476972362889683
0,0,67,260,2,3.8,4.605170185988092
1,0,64,754,2,3.2,6.1092475827643655
1,0,20,1042,2,4.0,6.476972362889683
1,0,19,1485,2,3.4,5.521460917862246
1,0,0,1021,2,2.6,5.991464547107982
0,0,44,517,1,4.0,7.170119543449628
0,0,44,1295,2,3.0,5.0106352940962555
0,0,0,1021,4,3.8,5.521460917862246
0,0,3,2080,4,3.6,5.703782474656201
1,0,44,1739,2,3.9,6.214608098422191
1,0,0,974,2,4.0,5.703782474656201
1,0,31,1109,2,3.4,5.703782474656201
1,0,8,1315,2,3.6,6.214608098422191
1,0,36,2203,4,3.6,5.857933154483459
1,1,43,1129,5,4.2,7.170119543449628
1,0,54,48,2,3.8,5.703782474656201
0,0,51,2180,0,4.6,8.006367567650246
0,1,8,21,4,4.5,7.600902459542082
0,0,1,1031,4,3.5,6.214608098422191
1,0,35,918,0,3.8,6.684611727667927
1,0,44,144,4,3.7,6.214608098422191
1,0,44,1803,4,3.5,6.907755278982137
1,0,55,1716,4,3.4,5.703782474656201
1,0,26,484,2,3.6,6.907755278982137
1,0,12,583,4,4.2,6.476972362889683
1,1,51,1809,2,4.3,7.313220387090301
1,0,29,400,2,3.1,5.703782474656201
1,1,55,1736,5,4.4,7.313220387090301
1,0,78,421,2,4.2,6.214608098422191
1,1,40,449,1,4.1,6.396929655216146
0,0,28,1545,0,2.8,6.907755278982137
1,1,29,1128,4,4.0,7.170119543449628
0,0,68,393,4,3.8,5.857933154483459
1,0,31,556,2,4.1,5.991464547107982
0,0,4,2008,4,3.7,5.0106352940962555
0,0,55,2008,4,2.9,5.298317366548036
1,0,18,727,4,3.0,5.298317366548036
0,0,45,1828,4,3.4,6.907755278982137
0,1,68,805,4,4.2,8.006367567650246
1,0,36,2018,2,3.5,5.703782474656201
0,0,73,233,3,3.7,6.396929655216146
0,0,46,2161,4,3.5,5.298317366548036
1,0,48,1089,2,3.0,5.991464547107982
0,0,79,102,2,3.2,5.703782474656201
0,0,49,1264,5,3.9,6.907755278982137
0,1,43,149,4,4.4,7.090076835776092
1,0,2,120,4,3.4,6.551080335043404
0,0,7,1031,2,3.3,5.703782474656201
1,0,48,1571,2,3.1,6.214608098422191
1,0,43,1485,4,4.0,6.214608098422191
0,0,4,1117,2,3.8,5.0106352940962555
0,0,16,497,4,3.8,6.214608098422191
0,0,45,815,5,4.0,6.907755278982137
0,0,29,521,4,4.1,6.309918278226516
1,0,4,230,3,4.0,5.703782474656201
1,0,31,2008,4,3.7,4.605170185988092
1,1,31,1172,2,4.2,6.684611727667927
0,1,28,1760,4,4.1,7.3777589082278725
0,0,53,331,4,2.8,5.703782474656201
1,0,27,558,2,2.4,6.396929655216146
0,0,50,1403,4,3.8,7.438383530044307
1,0,22,1485,4,3.2,5.991464547107982
1,0,86,1552,2,2.4,6.214608098422191
1,0,80,204,2,3.3,5.991464547107982
1,0,73,991,3,4.0,5.991464547107982
1,0,0,330,4,4.1,6.551080335043404
1,0,35,1142,2,3.9,7.090076835776092
1,0,27,1545,4,2.8,5.703782474656201
0,1,80,1384,4,4.5,7.495541943884256
1,0,55,270,2,3.9,5.991464547107982
0,0,6,1800,2,3.8,6.396929655216146
0,0,44,1124,4,3.0,6.907755278982137
1,0,45,393,4,3.4,5.857933154483459
1,0,27,1105,4,4.0,5.857933154483459
0,0,64,1809,4,3.2,5.991464547107982
1,0,54,579,1,3.9,5.991464547107982
1,0,40,1325,4,3.6,6.551080335043404
0,0,76,2077,5,3.6,6.551080335043404
1,0,58,1216,3,3.6,5.521460917862246
0,0,6,436,1,3.9,5.991464547107982
1,0,55,2034,4,3.5,5.298317366548036
1,0,31,1817,2,3.8,6.802394763324311
1,0,0,1880,2,2.9,6.214608098422191
0,1,44,1006,5,4.6,7.495541943884256
1,0,29,442,4,3.6,6.214608098422191
0,0,8,1545,5,4.0,7.003065458786462
0,0,1,212,3,4.0,5.703782474656201
1,0,0,494,2,3.4,6.214608098422191
1,0,36,100,2,3.7,5.703782474656201
0,0,75,2037,4,2.7,6.396929655216146
1,0,60,654,2,3.9,5.991464547107982
1,0,0,101,4,3.7,5.991464547107982
1,0,51,1903,4,3.9,5.991464547107982
0,0,36,212,2,3.8,6.214608098422191
0,0,0,111,4,3.2,6.551080335043404
0,0,31,1545,2,3.7,6.802394763324311
1,0,44,441,4,4.3,6.396929655216146
1,0,31,767,4,3.4,6.684611727667927
1,0,6,1565,2,3.1,6.214608098422191
1,0,6,1545,4,2.9,6.1092475827643655
1,1,43,1643,4,4.2,7.438383530044307
1,0,22,314,4,4.0,6.684611727667927
0,0,27,1095,4,3.4,5.991464547107982
1,0,43,1270,2,4.1,6.396929655216146
1,0,31,2055,2,4.0,5.857933154483459
1,0,0,2196,2,3.2,5.521460917862246
1,0,3,2093,4,2.7,5.991464547107982
0,0,44,513,4,4.0,6.551080335043404
0,1,44,1444,4,4.4,7.600902459542082
1,0,76,457,2,3.2,5.991464547107982
1,0,17,26,2,3.7,6.1092475827643655
1,0,58,1644,4,4.0,6.214608098422191
1,1,40,1829,2,4.5,7.090076835776092
1,0,12,1593,2,3.6,6.396929655216146
0,0,1,1485,2,3.7,6.1092475827643655
1,0,22,664,2,4.0,6.684611727667927
0,1,67,851,5,4.1,6.907755278982137
1,0,54,2081,2,3.9,5.703782474656201
0,0,58,1594,4,4.0,6.907755278982137
1,0,31,2008,4,3.7,4.605170185988092
0,1,54,1130,5,3.7,7.003065458786462
0,0,80,585,1,4.0,6.620073206530356
1,0,80,1337,4,3.4,5.703782474656201
0,0,67,260,4,3.8,4.605170185988092
1,0,31,270,4,3.6,5.521460917862246
1,0,44,966,4,3.8,6.684611727667927
1,0,22,1109,2,3.8,5.703782474656201
0,0,12,988,3,4.3,6.214608098422191
0,0,75,2101,2,2.9,6.309918278226516
1,0,46,672,2,3.2,5.703782474656201
0,1,80,1019,4,3.9,7.600902459542082
1,0,87,858,2,3.8,6.907755278982137
1,0,31,436,2,3.8,5.991464547107982
1,1,55,1545,2,4.0,6.802394763324311
0,0,46,308,4,3.2,5.0106352940962555
1,0,22,2055,2,3.7,5.991464547107982
0,0,45,1131,5,3.7,6.907755278982137
0,0,2,498,4,3.4,5.991464547107982
0,0,54,1429,3,3.3,5.703782474656201
0,1,20,958,4,4.0,7.003065458786462
1,1,73,3,2,4.1,7.090076835776092
1,0,35,1903,4,2.7,6.620073206530356
1,0,42,1545,4,3.6,6.214608098422191
1,0,73,528,4,4.2,6.684611727667927
1,0,2,1435,3,3.8,5.0106352940962555
1,0,25,1649,4,3.6,6.551080335043404
1,0,20,1485,2,3.7,5.703782474656201
1,0,27,1055,2,3.9,6.1092475827643655
1,0,48,377,2,3.7,6.620073206530356
1,1,45,850,4,3.7,7.170119543449628
1,0,6,1809,2,2.8,5.298317366548036
0,0,8,966,3,3.7,5.0106352940962555
1,0,0,1579,2,3.7,5.991464547107982
0,0,45,2174,4,4.0,5.521460917862246
1,0,83,1485,2,3.4,5.298317366548036
0,0,36,212,3,3.8,6.214608098422191
0,0,68,1485,2,3.2,5.857933154483459
1,0,0,136,2,3.9,6.684611727667927
1,1,80,583,2,4.1,6.476972362889683
1,1,47,506,3,4.4,6.551080335043404
1,0,0,1337,4,3.4,5.991464547107982
0,0,19,1485,2,3.2,5.991464547107982
0,0,0,1485,2,3.5,5.991464547107982
1,0,64,1485,2,4.0,6.1092475827643655
1,0,6,1874,2,2.9,5.521460917862246
1,0,80,1545,2,3.5,6.396929655216146
1,0,0,1216,2,3.6,6.1092475827643655
1,1,44,905,4,4.5,7.3777589082278725
1,0,0,1315,2,3.6,5.991464547107982
0,0,35,2,4,4.0,6.907755278982137
1,1,8,1138,2,4.2,7.3777589082278725
1,0,44,576,4,4.1,7.090076835776092
0,0,8,798,4,4.0,5.991464547107982
1,0,27,1485,2,3.6,6.214608098422191
1,1,73,1269,2,4.3,7.313220387090301
1,0,44,966,4,3.8,6.684611727667927
1,1,35,1379,2,3.6,6.745236349484363
1,0,45,1417,4,3.6,5.298317366548036
1,0,19,204,2,3.3,5.991464547107982
0,0,68,1141,5,3.5,7.696212639346407
1,0,58,1644,2,4.0,6.214608098422191
1,1,51,2189,2,3.9,7.649692623711514
1,0,44,100,2,4.0,5.703782474656201
1,0,15,474,2,3.5,6.214608098422191
0,0,55,270,4,3.5,5.0106352940962555
1,0,3,780,2,4.2,6.551080335043404
1,0,29,632,2,4.1,6.396929655216146
1,0,35,212,3,3.5,5.703782474656201
0,1,31,1486,2,3.8,7.2078598714324755
0,1,80,1256,4,4.2,7.824046010856292
0,0,64,2040,4,3.0,5.703782474656201
1,0,9,1111,2,3.7,5.0106352940962555
1,0,9,2080,4,3.9,5.991464547107982
1,0,80,1545,2,3.5,5.298317366548036
1,0,43,304,2,3.7,5.991464547107982
0,0,43,439,4,4.6,6.396929655216146
1,0,45,212,3,4.1,6.214608098422191
0,0,19,1545,4,3.3,5.703782474656201
1,0,0,2080,4,3.7,6.214608098422191
0,0,79,1485,4,3.6,5.703782474656201
1,0,9,1545,2,3.6,5.703782474656201
1,0,4,2008,2,3.9,5.0106352940962555
1,0,80,278,2,3.4,5.0106352940962555
0,1,51,854,5,4.2,7.313220387090301
1,0,73,2145,2,2.8,5.521460917862246
1,0,67,2165,2,3.0,5.991464547107982
1,0,50,2108,2,4.0,5.991464547107982
1,0,18,693,2,3.3,4.605170185988092
1,0,0,1743,4,3.8,6.214608098422191
0,0,6,1519,0,3.0,6.684611727667927
0,0,49,1264,2,3.9,6.907755278982137
1,0,12,966,3,4.0,5.521460917862246
0,1,68,1651,4,4.3,7.090076835776092
1,0,29,780,2,3.4,5.298317366548036
1,0,3,1530,2,3.0,6.309918278226516
1,0,43,1903,2,3.0,5.991464547107982
0,0,60,212,3,3.4,6.802394763324311
1,0,15,421,2,3.6,5.991464547107982
1,0,31,2077,2,3.9,5.298317366548036
1,0,4,1649,2,3.9,6.214608098422191
1,0,29,2008,2,3.4,5.521460917862246
1,0,36,1647,4,3.6,6.551080335043404
0,0,2,1827,5,3.7,7.090076835776092
1,0,0,308,2,3.2,5.703782474656201
1,0,8,1028,3,3.9,5.521460917862246
1,0,45,1485,4,4.1,6.396929655216146
1,0,75,1485,2,3.0,6.214608098422191
0,0,58,80,4,3.6,5.703782474656201
1,0,19,1545,4,3.0,6.309918278226516
0,0,55,1485,4,3.4,6.214608098422191
0,0,22,592,4,3.8,6.907755278982137
1,0,31,1565,2,3.7,6.1092475827643655
1,1,6,1485,2,4.1,7.003065458786462
0,1,73,1485,2,3.6,6.476972362889683
1,0,0,57,2,3.9,6.214608098422191
0,0,44,1421,2,4.1,5.991464547107982
1,0,22,393,4,3.8,5.857933154483459
0,1,27,436,1,4.1,6.745236349484363
1,1,29,1485,4,3.8,6.907755278982137
0,1,19,1701,4,4.3,7.3777589082278725
1,0,86,276,4,4.1,5.521460917862246
0,0,35,662,4,3.0,6.396929655216146
1,0,6,1903,4,3.2,6.684611727667927
1,0,48,1641,2,2.6,5.991464547107982
1,0,47,2109,4,4.0,5.521460917862246
1,0,62,1109,2,3.1,5.991464547107982
0,0,86,727,4,3.3,5.991464547107982
1,0,62,2177,2,3.2,5.298317366548036
1,0,0,379,2,3.7,5.991464547107982
1,0,22,1796,2,4.0,6.396929655216146
1,0,0,1082,4,3.8,5.703782474656201
1,0,1,1105,2,3.6,5.521460917862246
0,0,20,308,2,3.3,6.396929655216146
0,0,14,740,4,4.1,6.214608098422191
0,1,8,35,5,4.2,7.313220387090301
0,0,0,2080,4,3.0,5.703782474656201
1,0,16,1575,2,3.9,6.396929655216146
0,0,86,94,5,2.5,6.684611727667927
0,0,67,1218,2,4.4,5.991464547107982
0,1,0,1016,4,4.9,7.3777589082278725
0,0,75,889,4,2.9,6.907755278982137
0,0,55,365,4,2.1,6.214608098422191
1,1,15,53,2,4.1,7.003065458786462
0,0,45,1157,2,3.4,5.991464547107982
0,0,27,1949,3,3.9,5.991464547107982
1,1,44,583,3,4.2,6.476972362889683
1,1,51,1485,2,3.9,7.649692623711514
0,0,19,1821,4,3.6,6.684611727667927
1,0,3,701,2,3.3,6.214608098422191
1,0,86,344,4,3.8,6.684611727667927
0,0,8,798,4,4.0,5.991464547107982
0,0,31,710,4,3.6,5.991464547107982
0,0,43,556,1,3.3,5.991464547107982
0,0,31,436,4,4.2,6.214608098422191
0,0,84,308,4,3.1,5.521460917862246
1,0,22,1703,2,3.4,5.703782474656201
1,0,45,1396,2,4.1,6.907755278982137
1,1,36,599,1,4.1,6.684611727667927
0,0,1,1101,4,3.7,5.0106352940962555
1,0,21,654,2,3.2,5.703782474656201
1,0,29,444,4,3.8,6.214608098422191
1,0,0,53,4,3.5,6.396929655216146
1,0,86,1903,4,4.0,6.620073206530356
1,0,80,1041,4,3.5,5.703782474656201
0,0,2,1485,4,3.7,6.396929655216146
1,0,29,727,2,4.1,6.214608098422191
0,0,31,966,3,4.0,5.991464547107982
0,0,8,460,1,4.0,6.1092475827643655
1,0,0,1809,2,3.4,5.703782474656201
0,0,45,204,3,3.5,5.298317366548036
0,0,55,1485,2,3.8,6.1092475827643655
1,0,3,1863,4,3.7,5.991464547107982
0,0,55,2008,2,3.4,5.857933154483459
0,0,44,1432,2,3.9,5.0106352940962555
0,0,78,489,1,3.9,6.214608098422191
1,0,52,1837,4,3.8,6.551080335043404
1,0,36,43,2,3.5,6.396929655216146
1,1,15,1827,4,3.8,7.495541943884256
1,1,22,640,3,4.2,6.684611727667927
1,0,44,576,4,4.1,7.090076835776092
1,1,3,1728,2,4.4,6.802394763324311
1,0,20,135,2,4.1,6.684611727667927
1,0,45,1254,2,4.0,5.991464547107982
0,0,43,968,2,4.1,5.703782474656201
1,0,31,2093,4,4.0,6.396929655216146
1,0,3,1485,2,4.1,5.991464547107982
1,0,40,654,4,3.6,5.703782474656201
1,0,32,1485,2,3.8,5.991464547107982
1,0,22,2064,2,4.1,5.298317366548036
1,0,45,308,2,3.2,5.521460917862246
0,1,51,1755,5,4.0,8.006367567650246
1,0,3,1105,2,3.1,4.605170185988092
1,0,44,272,2,4.0,5.857933154483459
1,0,22,806,2,3.7,6.214608098422191
0,0,68,1545,4,3.3,6.396929655216146
1,0,64,1889,2,4.2,6.396929655216146
0,0,86,1097,2,4.0,5.857933154483459
0,0,27,1268,2,3.3,5.480638923341991
1,0,73,1041,2,2.8,6.214608098422191
1,0,29,1098,2,3.7,5.298317366548036
1,0,40,1485,2,4.0,6.309918278226516
0,0,12,903,4,4.3,7.170119543449628
1,1,51,2189,0,4.0,7.649692623711514
0,0,2,204,3,3.8,5.991464547107982
0,0,78,1780,4,3.9,7.24422751560335
1,0,27,1209,2,3.5,4.605170185988092
1,1,1,1911,4,4.2,6.684611727667927
0,0,75,212,3,3.8,5.857933154483459
1,0,82,2008,4,3.5,5.298317366548036
1,0,19,2008,2,3.0,5.991464547107982
1,0,22,1291,2,3.7,5.0106352940962555
1,1,27,1275,4,4.5,7.170119543449628
1,0,27,532,2,4.1,6.214608098422191
1,1,25,84,4,3.7,6.551080335043404
1,0,40,870,4,3.8,5.298317366548036
0,0,55,727,4,3.2,6.214608098422191
0,0,18,2150,3,3.5,5.298317366548036
1,0,0,330,2,4.1,6.551080335043404
1,0,55,260,2,3.5,5.0106352940962555
0,0,68,436,1,4.0,6.684611727667927
1,0,54,1425,2,3.7,5.521460917862246
1,0,48,350,2,3.1,5.703782474656201
1,1,9,918,5,3.5,7.313220387090301
1,0,80,1280,2,4.3,7.600902459542082
1,0,89,1806,2,3.3,6.1092475827643655
0,0,86,98,2,3.4,5.991464547107982
1,1,73,3,4,4.1,7.090076835776092
1,0,22,552,3,3.9,5.703782474656201
1,0,6,1117,4,2.8,5.857933154483459
1,0,46,130,4,3.9,6.214608098422191
1,0,36,1978,4,4.0,6.684611727667927
1,0,3,2077,2,3.9,5.703782474656201
1,0,40,416,2,3.8,5.991464547107982
1,0,6,1205,2,3.1,6.551080335043404
0,0,14,2008,4,3.5,5.298317366548036
1,0,77,1068,2,3.8,5.703782474656201
0,0,54,1149,4,4.1,7.313220387090301
1,1,75,733,2,4.3,7.090076835776092
0,0,40,1809,4,3.3,6.551080335043404
0,1,55,176,3,4.7,7.24422751560335
0,1,86,933,4,4.1,7.313220387090301
0,0,67,605,1,4.3,5.991464547107982
1,0,3,1418,4,3.6,6.684611727667927
1,0,73,36,4,4.6,7.313220387090301
1,0,86,1532,2,4.0,6.214608098422191
0,0,31,720,2,3.8,5.703782474656201
1,0,29,1820,2,3.7,6.214608098422191
0,0,54,1031,2,3.8,5.991464547107982
1,0,64,1105,2,3.8,5.521460917862246
1,0,0,2046,4,3.4,5.703782474656201
1,0,86,515,2,4.0,6.396929655216146
0,0,3,2130,4,3.2,5.298317366548036
1,1,46,1765,4,4.4,7.313220387090301
0,1,27,1007,6,4.3,7.170119543449628
1,0,45,1991,2,4.1,6.551080335043404
1,0,40,1565,2,3.9,5.991464547107982
1,0,45,2142,2,4.3,5.991464547107982
1,0,27,532,1,4.1,6.214608098422191
0,0,0,1545,2,3.1,6.214608098422191
1,0,83,1398,2,3.9,6.551080335043404
0,0,15,159,4,3.1,6.907755278982137
1,0,22,1168,2,3.1,6.214608098422191
1,0,35,2004,2,4.1,6.476972362889683
1,0,80,212,2,3.4,5.991464547107982
1,0,0,2018,2,3.5,5.703782474656201
1,1,12,720,0,4.5,7.438383530044307
1,0,3,1448,2,3.6,5.298317366548036
1,0,32,2008,2,2.9,5.991464547107982
0,0,31,1485,2,3.5,6.396929655216146
1,0,31,693,2,4.1,5.703782474656201
1,0,60,1199,4,3.6,6.214608098422191
0,0,51,1622,4,3.8,8.006367567650246
1,0,31,1065,2,3.9,6.214608098422191
1,0,27,931,2,2.9,6.396929655216146
1,0,27,2018,2,3.9,5.991464547107982
0,0,35,213,3,3.6,6.396929655216146
1,0,3,966,2,3.9,5.857933154483459
1,0,31,988,2,4.1,5.703782474656201
1,0,20,1465,2,3.9,6.309918278226516
1,0,77,1068,2,3.8,5.703782474656201
1,0,0,1031,4,3.5,5.991464547107982
1,0,34,1903,2,3.2,5.991464547107982
1,0,35,1545,4,3.7,6.551080335043404
1,0,35,1021,4,3.6,5.298317366548036
1,0,80,1337,2,3.4,5.703782474656201
1,0,19,1021,2,3.2,5.298317366548036
0,1,27,1124,5,4.2,7.003065458786462
1,0,18,410,2,4.0,5.857933154483459
0,0,7,308,4,3.2,5.521460917862246
0,0,58,1545,4,3.2,5.521460917862246
1,0,31,88,2,3.7,6.551080335043404
0,0,29,1843,4,3.5,6.214608098422191
1,0,64,204,3,3.5,5.991464547107982
1,0,3,1863,2,3.6,5.991464547107982
1,0,45,1352,2,3.7,5.991464547107982
1,0,0,1436,2,4.0,5.298317366548036
1,0,60,77,2,4.0,5.991464547107982
1,0,31,1775,4,3.9,6.476972362889683
1,1,0,250,4,3.9,6.396929655216146
1,0,8,436,2,3.2,6.396929655216146
1,0,3,1649,2,3.2,5.991464547107982
1,0,31,1069,3,3.7,5.991464547107982
1,0,46,36,4,4.6,7.313220387090301
1,0,29,1936,2,3.1,5.298317366548036
1,0,86,977,2,3.6,5.703782474656201
1,1,15,846,4,4.3,6.907755278982137
0,1,27,1485,4,4.0,6.476972362889683
1,0,0,136,2,3.9,6.684611727667927
0,0,35,212,4,3.9,6.476972362889683
1,0,15,985,3,4.2,5.703782474656201
1,1,15,846,4,4.3,6.907755278982137
1,0,27,1021,2,3.3,5.298317366548036
1,0,60,1703,4,3.2,5.857933154483459
0,0,74,1820,4,4.1,6.1092475827643655
1,0,20,1485,4,4.3,5.703782474656201
1,0,19,1041,2,3.4,6.214608098422191
1,0,86,2008,2,3.7,5.521460917862246
1,0,15,780,2,3.7,6.551080335043404
1,0,6,346,2,3.4,6.684611727667927
1,0,68,654,2,3.6,6.214608098422191
0,1,19,817,0,3.7,7.090076835776092
0,1,78,5,5,4.5,7.824046010856292
0,0,35,283,2,4.1,5.857933154483459
0,0,44,1031,4,3.8,4.605170185988092
0,0,6,1545,4,2.6,5.991464547107982
1,0,62,1545,2,3.3,5.991464547107982
0,0,0,969,3,3.3,5.521460917862246
1,0,89,1545,4,3.4,6.551080335043404
0,1,44,786,2,4.3,7.003065458786462
0,0,60,805,4,3.8,7.495541943884256
0,0,0,1315,4,3.4,5.521460917862246
0,1,51,1343,4,4.1,7.495541943884256
1,0,2,1269,2,2.6,6.396929655216146
1,0,75,677,2,3.2,5.703782474656201
1,0,46,979,1,4.2,6.802394763324311
0,1,6,1785,2,4.0,6.907755278982137
1,0,0,370,2,3.6,6.396929655216146
1,0,20,786,2,3.9,6.214608098422191
1,0,62,2077,2,3.6,6.396929655216146
1,0,0,330,2,4.0,6.214608098422191
0,0,8,700,2,3.9,5.703782474656201
1,0,31,1485,2,3.6,4.605170185988092
1,0,0,1435,2,4.1,5.991464547107982
1,0,55,138,2,2.9,6.684611727667927
0,0,67,720,2,4.0,6.214608098422191
0,0,0,1485,2,3.0,6.907755278982137
1,0,3,2018,2,3.4,5.703782474656201
1,0,22,1545,2,3.9,6.214608098422191
0,0,74,1124,4,3.4,6.802394763324311
0,1,22,1686,4,4.3,7.24422751560335
1,0,22,2030,2,3.5,6.309918278226516
0,0,40,1568,2,3.7,6.214608098422191
1,0,12,37,2,4.3,7.313220387090301
1,0,40,1716,2,3.8,6.684611727667927
0,0,43,2009,5,3.9,6.907755278982137
1,0,29,654,4,2.8,6.907755278982137
1,0,22,1485,2,3.6,5.991464547107982
1,0,45,654,2,3.9,6.907755278982137
1,0,45,1254,4,4.0,5.991464547107982
1,0,27,358,2,3.9,5.991464547107982
1,0,86,731,4,3.1,6.309918278226516
0,0,55,754,4,4.1,5.991464547107982
1,0,27,2005,2,4.1,6.476972362889683
0,0,31,436,4,3.8,5.991464547107982
0,0,78,308,4,3.7,5.703782474656201
1,0,0,1960,2,4.0,4.605170185988092
1,0,0,2130,2,3.1,5.0106352940962555
1,0,67,1216,2,4.4,5.991464547107982
0,0,73,1564,2,3.5,5.991464547107982
0,1,68,1008,0,4.3,7.824046010856292
1,0,0,1209,3,4.0,5.521460917862246
1,0,0,1716,2,4.0,6.309918278226516
1,0,25,1532,2,4.0,6.214608098422191
1,1,27,901,2,4.1,7.24422751560335
0,0,29,1802,4,3.4,6.396929655216146
0,0,13,2120,4,3.2,5.991464547107982
1,0,80,1809,2,3.7,5.703782474656201
1,0,29,393,2,3.3,5.298317366548036
0,0,3,237,2,3.3,6.396929655216146
1,0,84,1820,4,3.9,6.745236349484363
1,1,22,1776,2,4.0,6.802394763324311
1,1,8,2001,2,4.3,6.551080335043404
0,0,63,1809,4,3.2,6.551080335043404
0,0,44,78,2,4.3,6.684611727667927
1,0,27,1425,2,3.7,5.521460917862246
0,0,1,2008,2,3.5,5.703782474656201
0,0,45,212,3,3.4,5.703782474656201
0,0,31,2008,4,3.2,5.991464547107982
1,0,86,1760,4,3.8,6.620073206530356
1,1,29,1193,2,4.1,6.214608098422191
1,0,43,186,2,3.2,5.991464547107982
1,0,12,350,4,3.5,5.991464547107982
0,0,0,2096,4,2.8,5.521460917862246
1,0,4,2026,4,3.2,5.298317366548036
1,1,50,828,2,4.3,7.438383530044307
1,0,0,1525,4,3.1,5.991464547107982
1,0,4,283,2,3.7,4.605170185988092
1,0,0,1958,4,3.6,4.605170185988092
0,0,0,1315,2,3.4,5.703782474656201
1,0,86,1315,2,4.3,6.907755278982137
0,0,14,2150,3,3.4,5.703782474656201
1,0,0,654,2,3.7,5.703782474656201
0,0,80,585,2,4.0,6.620073206530356
1,0,86,1524,4,3.2,5.991464547107982
0,0,55,1594,4,3.2,5.991464547107982
1,0,19,52,2,3.7,6.1092475827643655
1,0,47,1295,2,3.7,5.0106352940962555
1,0,46,1091,2,3.7,5.991464547107982
0,0,0,436,4,3.6,6.214608098422191
